id,name,address_01,address_02,city,id_geo_states,postal_code
2843,South River Primary School,22 DAVID STREET,,SOUTH RIVER,37,8882
1717,SOUTH SEVENTEENTH STREET SCHOOL,619 S SEVENTEENTH ST,,Newark,37,07103-1159
1719,SOUTH STREET ELEMENTARY SCHOOL,151 SOUTH ST,,Newark,37,07114-2611
3770,South Toms River Elementary School,419 DOVER ROAD,,SOUTH TOMS RIVER,37,8757
849,South Valley Elementary School,210 S  STANWICK RD,,Moorestown,37,8057
924,Southampton Township School #1,26 PLEASANT STREET,,Southampton,37,08088-3310
926,Southampton Township School #2,100 MISS MABEL DRIVE,,Southampton,37,08088-3351
927,Southampton Township School #3,100 WARRIOR WAY,,Southampton,37,08088-3349
3543,Southern Boulevard School,192 SOUTHERN BOULEVARD,,Chatham,37,07928-1324
3740,Southern Regional High School,90 CEDAR BRIDGE ROAD,,Manahawkin,37,08050-3022
3742,Southern Regional Middle School,75 CEDAR BRIDGE ROAD,,Manahawkin,37,08050-3056
2735,Southwood Elementary School,64 SOUTHWOOD DR,,OLD BRIDGE,37,08857-1453
20,Sovereign Avenue School,3205 Arctic Avenue,,Atlantic City,37,08401-3711
4355,SPARTA ALPINE SCHOOL,151 ANDOVER ROAD,,Sparta,37,7871
4357,Sparta High School,70 West Mountain Road,,Sparta,37,7871
4359,SPARTA MIDDLE SCHOOL,350 MAIN STREET,,Sparta,37,7871
1721,SPEEDWAY AVENUE SCHOOL,701 SOUTH ORANGE AVENUE,,Newark,37,07106-2209
2849,Spotswood High School,105 SUMMERHILL ROAD,,Spotswood,37,8884
2851,Spotswood Memorial Middle School,115 SUMMERHILL ROAD,,Spotswood,37,8884
1747,Spring Garden School,59 S SPRING GARDEN AVE,,Nutley,37,07110-1527
3216,Spring Lake Heights Elementary School,1110 HIGHWAY  No 71,,SPRING LAKE HEIGHTS,37,07762-2009
929,Springfield Township Elementary School,2146 JACKSONVILLE ROAD,,Jobstown,37,08041-9629
871,Springville Elementary School,520 HARTFORD ROAD,,MT  LAUREL,37,8054
2250,Spruce Run,27 BELVIDERE AVENUE,,Clinton,37,8809
3667,Spruce Street Elementary School,90 SPRUCE STREET,,Lakewood,37,8701
5322,St. Augustine Preparatory School,611 Cedar Ave,,Richland,37,8350
1829,ST. CLOUD ELEMENTARY SCHOOL,71 SHERIDAN AVE,,W ORANGE,37,07052-2635
6156,St. Peter's Preparatory School,144 Grand Street,,Jersey City,37,7302
3752,Stafford Intermediate School,1000 McKinley Avenue,,Manahawkin,37,8050
3990,STARS ACADEMY,765 14TH AVENUE,,Paterson,37,7504
7423,STEINERT HIGH SCHOOL,2900 KLOCKNER ROAD,,Hamilton,37,8690
3489,Stephen J. Gerace School,59 Boulevard,,Pequannock,37,07440-1531
1209,Sterling High School,501 South Warwick Road,,Somerdale,37,08083-2175
4752,Stewartsville Middle School,642 SOUTH MAIN STREET,,Stewartsville,37,08886-9756
4361,Stillwater Township School,904 STILLWATER ROAD,,Stillwater,37,7875
2320,STOCKTON BOROUGH SCHOOL,19 South Main St.,,Stockton,37,8559
2494,Stokes Early Childhood Center,915 PARKSIDE AVENUE,,Trenton,37,8618
1295,Stone Harbor Elementary School,275 93RD ST,,STONE HARBOR,37,8247
3242,Stonebridge Middle School,1252 Yardville-Allentown Road,,Allentown,37,8501
2417,Stony Brook Elementary School,20 STEPHENSON ROAD,,Pennington,37,8534
3519,Stony Brook Elementary School,44 STONY BROOK ROAD,,Rockaway,37,7866
4154,Stony Brook School,136 CEDAR GROVE RD,,Branchburg,37,8876
4260,Stony Brook School,269 GROVE ST,,N PLAINFIELD,37,07060-4005
518,Stony Lane Elementary School,W 110 RIDGEWOOD AVE,,Paramus,37,07652-4131
3348,Stonybrook Elementary School,118 BOONTON AVENUE,,Kinnelon,37,7405
1368,Stow Creek School,11 GUM TREE CORNER ROAD,,Bridgeton,37,8302
1132,Stoy Elementary School,206 BRIARWOOD AVENUE,,Haddonfield,37,8033
3149,Strathmore Elementary School,282 CHURCH STREET,,Aberdeen,37,07747-1599
1134,Strawbridge Elementary School,307 STRAWBRIDGE AVENUE,,Westmont,37,8108
3992,STRIVE Alternative Middle School,13 Waganaw Blvd,,Prospect Park,37,7508
7517,Stuart Country Day School of the Sacred Heart,1200 Stuart Road,NULL,Princeton,37,8540
3193,Summerfiled Elementary School,1 Summerfield La,,Neptune,37,07753-3598
4659,Summit High School,125 Kent Place Boulevard,,Summit,37,7901
2403,SUNNYBRAE ELEMENTARY SCHOOL,166 ELTON AVENUE,,Hamilton,37,08620-1622
4226,Sunnymead Elementary School,55 SUNNYMEAD RD,,Hillsborough,37,8844
3382,SUSSEX AVENUE SCHOOL,125 SUSSEX AVENUE,,Morristown,37,7960
1723,SUSSEX AVENUE SCHOOL Burnet Street  Scho,307 SUSSEX AVE,,Newark,37,07107-3133
4368,Sussex County Technical School,105 North Church Road,,Sparta,37,7871
4947,Sussex County Technology,385 N. Church Rd.,,Sparta,37,7871
4372,SUSSEX MIDDLE SCHOOL,10 LOOMIS AVENUE,,Sussex,37,7461
3224,Swimming River School,220 HANCE AVENUE,,TINTON FALLS,37,07724-2729
3635,Switlik Elementary School,75 WEST VETERANS HIGHWAY,,Jackson,37,08527-3497
3018,Sycamore Drive Early Childhood Learning ,37 SYCAMORE DRIVE,,Hazlet,37,07730-1899
3637,Sylvia Rosenauer Elementary School,60 CITADEL DRIVE,,Jackson,37,08527-3497
484,T. Baldwin Demarest Elementary School,1 SCHOOL ST,,OLD TAPPAN,37,7675
933,Tabernacle Elementary School,141 NEW ROAD,,Tabernacle,37,8088
4715,TAMAQUES ELEMENTARY SCHOOL,641 WILLOW GROVE RD,,Westfield,37,07090-3519
3002,Taunton Elementary School,41 TAUNTON DRIVE,,Howell,37,07731-2147
839,Taunton Forge Elementary School,32 EVERGREEN TRAIL,,Medford,37,8055
3129,Taylor Mills School,77 GORDONS CORNER ROAD,,Manalapan,37,07726-1599
4794,Taylor Street Elementary School,16  24 TAYLOR STREET,,Washington,37,07882-1494
4949,TEAM Academy Charter School,60 Park Place,,Newark,37,7102
4950,TEANECK COMMUNITY CS,563 CHESTNUT AVENUE,,Teaneck,37,7666
644,Teaneck High School,100 Elizabeth Street,,Teaneck,37,7666
1727,Technology High School,223 BROADWAY,,Newark,37,7102
630,Tenafly High School,19 Columbus Drive,,Tenafly,37,7670
632,Tenafly Middle School,10 Sunset Lane,,Tenafly,37,7670
211,TENAKILL MIDDLE SCHOOL,275 HIGH STREET,,Closter,37,07624-1809
4482,Terence C. Reilly School # 7,436 First Avenue,,Elizabeth,37,7206
4632,Terrill Middle School,1301 TERRILL ROAD,,SCOTCH PLAINS,37,07076-2597
5618,Test01 School,Test01 Address,,Bernardsville,37,7924
5620,Test02 School,Test02 Address,,Bernardsville,37,7924
2326,Tewksbury Elementary School,109 FAIRMOUNT ROAD EAST,,Califon,37,7830
22,Texas Avenue School,2523 Arctic Avenue,,Atlantic City,37,08401-3901
4952,The Barack Obama Green Charter High Scho,35 Watchung ave,,Plainfield,37,7060
4276,The Career Center of the SCESC,7 Finderne Avenue,,Bridgewater,37,8807
1441,The Early Childhood Center @ Forest Glen,280 Davey Street,,Bloomfield,37,7003
4954,The Ethical Community Ch,95 Broadway,,JERSEY CITY,37,7306
7476,The King's Christian School,5 Carnegie Plaza,NULL,Cherry Hill,37,8003
7489,The Lawrenceville School,2500 Main Street,NULL,Lawrenceville,37,8648
1793,The Montrose Early Childhood Center,358 Clark Street,,South Orange,37,7079
7473,The Pilgrim Academy,247 N Genoa Ave,NULL,Egg Harbor City,37,8215
4937,THE RED BANK CS,58 OAKLAND STREET,,RED BANK,37,7701
5599,The Wardlaw-Hartridge School,1295 Inman Road,,Edison,37,8820
4644,Thelma L. Sandmeier Elementary School,666 South Springfield Ave.,,Springfield,37,07081-3011
2194,Theodore Roosevelt Elementary School,4507 HUDSON AVE,,UNION CITY,37,07087-6317
2228,Theodore Roosevelt School,1 LOUISA PLACE,,Weehawken,37,7086
3880,Theodore Roosevelt School # 10,151 Harrison St.,,Passaic,37,7055
2782,Theodore Schor Middle School,243 NORTH RANDOLPHVILLE RD,,Piscataway,37,8854
4048,THEUNIS DEY ELEMENTARY SCHOOL,55 WEBSTER DRIVE,,Wayne,37,07470-5353
4737,THIRD STREET ELEMENTARY SCHOOL,300 THIRD STREET,,Belvidere,37,7823
1725,THIRTEENTH AVENUE SCHOOL MARTIN LUTHER K,359 THIRTEENTH AVE,,Newark,37,07103-2125
2196,Thomas A Edison Elementary School,507 WEST ST,,UNION CITY,37,07087-2811
4484,Thomas A. Edison Career and Technical Ac,625 Summer St,,Elizabeth,37,7202
1136,Thomas A. Edison Elementary School,205 MELROSE AVENUE,,Westmont,37,8108
2238,Thomas B. Conley Elementary School,940 IRON BRIDGE RD,,Asbury,37,08802-1135
1881,Thomas E. Bowe School,CARPENTER ST AND MANCUSO LANE,,Glassboro,37,8028
873,Thomas E. Harrington Middle School,514 MOUNT LAUREL ROAD,,MOUNT LAUREL,37,8054
4964,Thomas Edison EnergySmar,92 Cortelyous Lane,,Somerset,37,8873
4717,THOMAS EDISON INTERMEDIATE SCHOOL,800 RAHWAY AVE,,Westfield,37,7090
2050,Thomas G. Connors,201 MONROE STREET,,Hoboken,37,7030
1022,Thomas H. Dudley Family School,2250 Berwick Street,,Camden,37,08105-1160
1984,THOMAS HEFFERSON ELEMENTARY SCHOOL,95 ALTAIR DR,,Turnersville,37,08012-2437
4486,Thomas Jefferson Arts Academy,27 Martin Luther King Jr Plaza,,Elizabeth,37,7201
550,Thomas Jefferson Early Learning Center,110 Mt Vernon Street,,Ridgefield Park,37,7660
3840,Thomas Jefferson Elementary School,233 GOFFLE HILL ROAD,,Hawthorne,37,7507
2594,Thomas Jefferson Middle School,450 DIVISION STREET,,Edison,37,8817
294,THOMAS JEFFERSON MIDDLE SCHOOL,35 - 01 MORLOT AVENUE,,FAIR LAWN,37,07410-4919
404,Thomas Jefferson Middle School,75 FIRST STREET,,Lodi,37,7644
3507,Thomas Jefferson Middle School,95 EAST MAIN STREET,,Rockaway,37,07866-3517
646,Thomas Jefferson Middle School,655 TEANECK RD,,Teaneck,37,07666-4249
3384,THOMAS JEFFERSON SCHOOL,JAMES STREET &amp; OGDEN PLACE,,Morristown,37,7960
3882,Thomas Jefferson School # 1,390 Van Houten Ave.,,Passaic,37,7055
4398,Thomas P. Hughes School,446 SNYDER AVE,,BERKELEY HTS,37,07922-2017
1068,Thomas Paine Elementary School,4001 CHURCH RD,,CHERRY HILL,37,08034-1199
2517,Thomas R Grover Middle School,10 SOUTHFIELD ROAD,,West Windsor,37,8550
1229,Thomas Richards Elementary,934 LINCOLN AVE,,Atco,37,08004-1325
1082,Thomas Sharp Elementary School,400 COMLY AVE,,WEST COLLINGSWOOD,37,8107
1400,Thomas W. Wallace Jr. Middle School,688 NORTH MILL ROAD,,Vineland,37,08360-2635
3109,Thompson Middle School,1001 MIDDLETOWN  LINCROFT ROAD,,Middletown,37,07748-3299
3111,Thorne Middle School,70 MURPHY ROAD,,PORT MONMOUTH,37,07758-1099
2312,Three Bridges School,480 MAIN STREET,,THREE BRIDGES,37,8887
2912,Thurgood Marshall Elementary School,600 MONROE AVENUE,,ASBURY PARK,37,7712
1549,THURGOOD MARSHALL SCHOOL,141  181 MONTGOMERY AVENUE,,Irvington,37,7111
981,Timber Creek Regional High School,501 JARVIS ROAD,,Erial,37,8081
2419,Timberlane Middle School,51 S  TIMBERLANE DRIVE,,Pennington,37,08534-1614
3442,Tinc Rd. Elementary School,24 TINC ROAD,,Flanders,37,7836
3226,Tinton Falls Middle School,674 TINTON AVENUE,,TINTON FALLS,37,07724-3296
2421,Toll Gate Grammar School,275 SO  MAIN STREET,,Pennington,37,08534-2219
3772,Toms River High School East,1225 RAIDER WAY,,TOMS RIVER,37,8753
3774,Toms River High School North,1245 OLD FREEHOLD ROAD,,TOMS RIVER,37,08753-1304
3776,Toms River High School South,55 HYERS STREET,,TOMS RIVER,37,8753
3778,Toms River Intermediate School East,1519 HOOPER AVENUE,,TOMS RIVER,37,8753
3780,Toms River Intermediate School North,150 INTERMEDIATE NORTH WAY,,TOMS RIVER,37,8753
3782,Toms River Intermediate School South,1675 PINEWALD ROAD,,Beachwood,37,8722
3396,Torey J. Sabatini School,Glenwild Circle,,Madison,37,07940-2422
2515,TOWN CENTER ELEMENTARY SCHOOL AT PLAINSB,700 WYNDHURST DRIVE,,Plainsboro,37,8536
3232,Township of Ocean Intermediate School,1200 WEST PARK AVENUE,,Ocean,37,07712-7296
575,Travell Elementary School,340 BOGERT AVE,,Ridgewood,37,7451
2496,Trenton Central High School - Main Campu,171 DIVISION STREET,,Trenton,37,8611
2498,Trenton Central High School - West Campu,1001 West State St,,Trenton,37,8618
4966,Trenton Stem-to-Civics CS,1555 Pennington Raod,,Ewing,37,8618
4228,Triangle Elementary Shcool,156 SO  TRIANGLE RD,,Hillsborough,37,8844
983,Triton Regional High School,250 SCHUBERT AVE,,Runnemede,37,8078
3479,Troy Hills Elementary School,509 S  BEVERWYCK ROAD,,Parsippany,37,07054-3327
3790,Tuckerton Elementary School,MARINE STREET,,Tuckerton,37,8087
4335,Tulsa Trail Elementary School,2 Tulsa Trail,,Hopatcong,37,7843
1795,Tuscan Elementary,25 HARVARD AVE,,Maplewood,37,07040-3109
941,TWIN HILLS ELEMENTARY SCHOOL,110 TWIN HILL DRIVE,,Willingboro,37,8046
3884,Ulysses S. Grant School # 7,155 Summer St.,,Passaic,37,7055
1215,Uncommon Schools Camden Prep,1575 Mt. Ephraim Ave,,Camden,37,8104
1551,UNION AVENUE MIDDLE SCHOOL,427     UNION AVE,,Irvington,37,07111-2811
2198,Union City Evening High School,2215 Kerrigan Avenue,,Union City,37,7087
2200,Union City High School,2500 Kennedy Blvd,,Union City,37,7087
4701,Union County Magnet High School,1776 RARITAN ROAD,,SCOTCH PLAINS,37,07076-2997
4968,UNION COUNTY TEAMS CS,515  517 WEST FOURTH STREET,,Plainfield,37,7060
4703,Union County Tech,1776 RARITAN RD,,SCOTCH PLAINS,37,07076-2997
2202,Union Hill Middle School,3800 HUDSON AVE,,UNION CITY,37,07087-6020
601,Union School,359 UNION AVE,,Rutherford,37,07070-1519
4679,UNION SENIOR HIGH,2350 NORTH THIRD STREET,,Union,37,7083
2328,Union Township Elementary School,149 PERRYVILLE ROAD,,Hampton,37,8827
2330,Union Township Middle School,165 PERRYVILLE ROAD,,Hampton,37,08827-9715
1110,UNION VALLEY ELEMENTARY SCHOOL,1300 JARVIS ROAD,,Sicklerville,37,8081
4969,UNITY CS,1 Evergreen Place,,Morristown,37,7960
4971,UNIVERSITY ACADEMY CS,275 WEST SIDE AVENUE,,JERSEY CITY,37,7305
1553,UNIVERSITY ELEMENTARY SCHOOL,1 UNIVERSITY PLACE,,Irvington,37,7111
4973,UNIVERSITY HEIGHTS CS,74 HARTFORD STREET,,Newark,37,7103
2405,UNIVERSITY HEIGHTS ELEMENTARY SCHOOL,645 PAXSON AVENUE,,Hamilton,37,8690
1729,UNIVERSITY HIGH SCHOOL,55 CLINTON PL,,Newark,37,07108-1221
1555,UNIVERSIY MIDDLE SCHOOL,255 MYRTLE AVE,,Irvington,37,07111-2621
4064,Upper Greenwood Lake Elementary School,41 HENRY ROAD,,Hewitt,37,7421
4133,Upper Pittsgrove School,235 PINE TAVERN ROAD,,Monroeville,37,08343-9402
262,Upper School,143 CHARLOTTE PL,,ENGLEWOOD CLIFFS,37,7632
1297,Upper Township Elementary School,50 OLD TUCKAHOE RD,,Marmora,37,8223
1299,Upper Township Middle School,525 PERRY RD,,Petersburg,37,8270
1301,Upper Township Primary School,130 OLD TUCKAHOE RD,,Marmora,37,8223
24,Uptown School Complex,323 Madison Avenue,,Atlantic City,37,08401-5417
3998,URBAN LEADERSHIP ACADEMY,112 N 5TH STREET,,Paterson,37,7522
494,Valley Middle School,71 OAK ST,,Oakland,37,07436-1944
4092,Valley Park Elementary School,63 Mahoney Road,,Pennsville,37,8070
4410,Valley Road School,150 VALLEY ROAD,,Clark,37,7066
4366,Valley Road School,24 VALLEY ROAD,,Stanhope,37,7874
2298,Valley View School,400 ROUTE 513,,Califon,37,07830-9231
3412,Valley View School,30 MONTGOMERY AVENUE,,MONTVILLE TOWNSHIP,37,7045
4299,Valley View School,50 VALLEY VIEW ROAD,,Watchung,37,7069
3288,Valleyview Middle School,320 DIAMOND SPRING ROAD,,Denville,37,7834
4270,Van Derveer Elementary School,51 UNION AVENUE,,Somerville,37,8876
4178,Van Holten Elementary School,360 VAN HOLTEN RD,,Bridgewater,37,8807
1137,Van Sciver Elementary School,625 RHOADS AVENUE,,Haddonfield,37,8033
26,Venice Park School,1601 N Penrose Avenue,,Atlantic City,37,08401-1710
142,Ventnor Elementary School,400 N  LAFAYETTE AVENUE,,Ventnor,37,8406
144,Ventnor Middle School,VENTNOR EDUCATIONAL COMMUNITY,,Ventnor,37,8406
4384,Vernon Township High School,1832 ROUTE 565,,Vernon,37,07462-0800
1807,Verona High School,151 Fairview Avenue,,Verona,37,07044-1320
3605,Veterans Memorial Elementary School,103 HENDRICKSON AVENUE,,Brick,37,8724
1024,Veterans Memorial Family School,800 North 26th Street,,Camden,37,8105
3607,Veterans Memorial Middle School,105 HENDRICKSON AVENUE,,BRICK TOWN,37,8724
1402,Veterans Memorial Middle School,424 S MAIN RD,,Vineland,37,8360
2204,Veterans&amp;#39; Memorial Elementary Sc,1401 CENTRAL AVENUE,,UNION CITY,37,7087
4488,Victor Mravlag School No. 21,132 Shelley Avenue,,Elizabeth,37,7208
4962,VILLAGE CS,101 SULLIVAN WAY,,Trenton,37,8638
4250,Village Elementary School,100 MAIN BOULEVARD,,Skillman,37,8558
2519,Village Elementary School,601 NEW VILLAGE ROAD,,West Windsor,37,8550
3028,Village School,67 MCCAMPBELL ROAD,,Holmdel,37,07733-2299
3886,Vincent Capuana School # 15,374 Broadway,,Passaic,37,7055
4975,Vineland Public Charter School,23 West Chestnut Avenue,,Vineland,37,8360
1404,Vineland Senior High School South,2880 E CHESTNUT AVE,,Vineland,37,8361
2942,Viola L Sickles School,25 WILLOW STREET,,FAIR HAVEN,37,07704-3599
2737,Virgil I. Grissom Elementary School,ONE SIMS AVENUE,,OLD BRIDGE,37,08857-1435
2628,VON E MAUGER MIDDLE SCHOOL,FISHER AVENUE,,Middlesex,37,8846
2306,Voorhees High School,256 County Route 513,,Glen Gardner,37,8826
1225,Voorhees Middle School,1000 HOLLY OAK DR,,Voorhees,37,8043
943,W. R. JAMES SR. ELEMENTARY SCHOOL,41 PINETREE LANE,,Willingboro,37,8046
1942,W.C.K. WALLS ELEMENTARY SCHOOL,320 GRANT AVENUE,,Pitman,37,8071
1509,Wahlstrom Early Childhood Academy,340 PROSPECT STREET,,EAST ORANGE,37,7017
672,Waldwick High School,155 WYCKOFF AVENUE,,Waldwick,37,7463
674,Waldwick Middle School,155 WYCKOFF AVENUE,,Waldwick,37,7463
3252,Wall High School,1630 18TH AVE,,Wall,37,07719-1199
3254,Wall Intermediate School,2801 ALLAIRE ROAD,,Wall,37,07719-1199
3256,Wall Primary School,2500 BEDFORD CORNER LANE,,Wall,37,07719-1199
2052,Wallace Elementary School,1100 WILLOW AVENUE,,Hoboken,37,7030
679,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,234 MAIN AVE,,Wallington,37,07057-1523
4388,Wallkill Valley Regional High School,10 GRUMM ROAD,,HARDYSTON TOWNSHIP,37,7419
4424,Walnut Avenue School,370 WALNUT AVENUE,,Cranford,37,7016
4386,Walnut Ridge Primary School,625 ROUTE 517,,Vernon,37,07462-0190
3784,Walnut Street Elementary School,60 WALNUT STREET,,TOMS RIVER,37,8753
7510,Walnut Street Middle School,411 Walnut St,NULL,Delanco,37,8075
756,Walnut Street School,411 WALNUT ST,,Delanco,37,08075-4645
1998,Walnut Street School,60 Walnut Street,,Woodbury,37,8096
2351,WALTER C. BLACK ELEMENTARY SCHOOL,371 STOCKTON STREET,,Hightstown,37,8520
1952,Walter Hill School,1815 KINGS HIGHWAY,,Swedesboro,37,08085-9571
2739,Walter M. Schirra Elementary School,ONE AWN ST,,OLD BRIDGE,37,08857-1819
4508,Walter O. Krumbiegel Middle School,145 HILLSIDE AVE,,Hillside,37,07205-1858
634,WALTER STILLMAN SCHOOL,75 TENAFLY ROAD,,Tenafly,37,7670
3796,Walter T. Bergen Middle School,225 GLENWILD AVENUE,,Bloomingdale,37,7403
3234,Wanamassa Elementary School,901 BENDERMERE AVENUE,,Wanamassa,37,07712-4103
4024,Wanaque Elementary School,FIRST STREET,,Wanaque,37,7465
615,Wandell School,97 E ALLENDALE RD,,SADDLE RIVER,37,07458-3023
4374,WANTAGE ELEMENTARY SCHOOL,815 ROUTE 23,,Wantage,37,7461
5023,Wardlaw Hartridge,1295 Inman Road,,Edison,37,8820
3712,Waretown Elementary School,64 RAILROAD AVENUE,,Waretown,37,08758-2717
2563,Warnsdorfer Elementary School,9 HARDENBURG LANE,,EAST BRUNSWICK,37,8816
4800,Warren County Special Services School,682 Oxford Road,,Oxford,37,7863
4792,Warren County Vocational Technical Schoo,1500 ROUTE 57,,Washington,37,07882-9618
101,Warren E. Sooy Jr. Elementary School,601 N  FOURTH STREET,,Hammonton,37,08037-9720
4512,Warren G. Harding Elementary School,426 BOULEVARD,,Kenilworth,37,07033-1529
3609,Warren H. Wolf Elementary School,224  260 CHAMBERS BRIDGE RD,,Brick,37,08723-9999
4802,Warren Hills Regional High School,41 JACKSON VALLEY ROAD,,Washington,37,7882
4804,Warren Hills Regional Middle School,64  66 CARLTON AVENUE,,Washington,37,7882
4294,Warren Middle School,100 OLD STIRLING RD,,Warren,37,07060-5819
296,WARREN POINT ELEMENTARY SCHOOL,30-07 BROADWAY,,FAIR LAWN,37,07410-3918
4681,Washington,301 WASHINGTON AVENUE,,Union,37,7083
132,WASHINGTON AVENUE ELEMENTARY SCHOOL,225 W  WASHINGTON AVENUE,,Pleasantville,37,8232
3545,Washington Avenue School,102 WASHINGTON AVENUE,,Chatham,37,7928
4578,Washington Community School,427 DARROW AVE,,Plainfield,37,07060-2012
2028,Washington Community School #9,191 AVENUE B,,Bayonne,37,7002
189,Washington Elementary School,49 S  SUMMIT STREET,,Bergenfield,37,7621
2596,Washington Elementary School,153 WINTHROP ROAD,,Edison,37,8817
3842,Washington Elementary School,176 MOHAWK AVENUE,,Hawthorne,37,7506
2155,Washington Elementary School,80 BELGROVE DR,,Kearny,37,07032-1504
394,Washington Elementary School,123 LIBERTY ST,,LITTLE FERRY,37,07643-1710
472,Washington Elementary School,175 Albert Street,,North Arlington,37,7031
4596,WASHINGTON ELEMENTARY SCHOOL,501 WASHINGTON AVENUE,,Roselle,37,07203-2329
4661,Washington Elementary School,507 MORRIS AVE,,Summit,37,07901-1544
664,Washington Elementary School,600 SCHOOL STREET,,TOWNSHIP OF WASHINGTON,37,7676
2500,Washington Elementary School,331 EMORY AVENUE,,Trenton,37,8611
1831,WASHINGTON ELEMENTARY SCHOOL,289 MAIN ST,,W ORANGE,37,07052-5615
1453,WASHINGTON ELEMENTARY SCHOOL,201 CENTRAL AVE,,WEST CALDWELL,37,7006
4719,WASHINGTON ELEMENTARY SCHOOL,900 ST MARKS AVENUE,,Westfield,37,07090-2039
339,WASHINGTON IRVING SCHOOL #4,12 MADONNA PLACE,,Garfield,37,7026
4796,Washington Memorial Elementary School,300 WEST STEWART STREET,,Washington,37,7882
2042,Washington Middle School,One Nortrh Fifth Street,,Harrison,37,07029-2515
4020,Washington Park School,10 CREWS STREET,,Totowa,37,07512-2022
406,Washington School,310 N  MAIN STREET,,Lodi,37,7644
424,Washington School,709 RIDGE RD,,Lyndhurst,37,07071-3215
1749,WASHINGTON SCHOOL,155 WASHINGTON AVE,,Nutley,37,07110-3501
603,Washington School,89 WOOD ST,,Rutherford,37,07070-1571
613,Washington School,225 Market Street,,Saddle Brook,37,7663
3786,Washington Street Elementary School,500 WEST EARL COURT,,TOMS RIVER,37,8753
1986,Washington Township High School,519 HURFFVILLE  CROSSKEYS RD,,Sewell,37,08080-2700
950,Washington Twp. - Green Bank School,2434 ROUTE 563,,EGG HARBOR,37,08215-9419
2630,WATCHUNG ELEMENTARY SCHOOL,FISHER AVENUE,,Middlesex,37,8846
1609,Watchung Elementary School,14 GARDEN ST,,Montclair,37,07042-4116
4286,Watchung Hills Regional High School,108 STIRLING RD,,Warren,37,07059-5772
1231,Waterford Elementary School,1106 OLD WHITE HORSE PIKE,,Waterford,37,08089-1816
1443,WATSESSING ELEMENTARY,71 Prospect Street,,Bloomfield,37,07003-3223
4050,Wayne Hills High School,272 Berdan Avenue,,Wayne,37,7470
4052,Wayne Valley High School,551 Valley Road,,Wayne,37,7470
3236,Wayside Elementary School,733 BOWNE ROAD,,Ocean,37,07712-2599
1988,WEDGWOOD ELEMENTARY SCHOOL,236 HURFFVILLE RD,,Sewell,37,08080-9475
2230,Weehawken High School,53 LIBERTY PLACE,,Weehawken,37,7086
1731,WEEQUAHIC HIGH SCHOOL,279 CHANCELLOR AVE,,Newark,37,07112-1201
3131,Wemrock Brook School,118 MILLHURST ROAD,,Manalapan,37,7726
1992,Wenonah Elementary School,200 N CLINTON AVE,,Wenonah,37,8090
540,Wesley D Tisdale Elementary School,200 ISLAND AVENUE,,Ramsey,37,07446-1566
2322,WEST AMWELL TWP SCHOOL,1417 Rt 179,,Lambertville,37,8530
